Scotland, https://en.wikipedia.org/wiki/Scotland, Edinburgh, https://en.wikipedia.org/wiki/Edinburgh, https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Flag_of_Scotland.svg/23px-Flag_of_Scotland.svg.png, 23, 14, 	Constituent country of the United Kingdom.
Senegal, https://en.wikipedia.org/wiki/Senegal, Dakar, https://en.wikipedia.org/wiki/Dakar, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Flag_of_Senegal.svg/23px-Flag_of_Senegal.svg.png, 23, 15, 
Serbia, https://en.wikipedia.org/wiki/Serbia, Belgrade, https://en.wikipedia.org/wiki/Belgrade, https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Flag_of_Serbia.svg/23px-Flag_of_Serbia.svg.png, 23, 15, 
Seychelles, https://en.wikipedia.org/wiki/Seychelles, Victoria, https://en.wikipedia.org/wiki/Victoria_Seychelles, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Flag_of_Seychelles.svg/23px-Flag_of_Seychelles.svg.png, 23, 12, 
Sierra Leone, https://en.wikipedia.org/wiki/Sierra_Leone, Freetown, https://en.wikipedia.org/wiki/Freetown, https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Flag_of_Sierra_Leone.svg/23px-Flag_of_Sierra_Leone.svg.png, 23, 15, 
Singapore, https://en.wikipedia.org/wiki/Singapore, Singapore, https://en.wikipedia.org/wiki/Singapore, https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Singapore.svg/23px-Flag_of_Singapore.svg.png, 23, 15, 	City-state.
Sint Maarten, https://en.wikipedia.org/wiki/Sint_Maarten, Philipsburg, https://en.wikipedia.org/wiki/Philipsburg_Sint_Maarten, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Sint_Maarten.svg/23px-Flag_of_Sint_Maarten.svg.png, 23, 15, Self-governing country within the Kingdom of the Netherlands.
Slovakia, https://en.wikipedia.org/wiki/Slovakia, Bratislava, https://en.wikipedia.org/wiki/Bratislava, https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Slovakia.svg/23px-Flag_of_Slovakia.svg.png, 23, 15, 	Rio de Janeiro was the capital until 1960. See also: Capitals of Brazil
Slovenia, https://en.wikipedia.org/wiki/Slovenia, Ljubljana, https://en.wikipedia.org/wiki/Ljubljana, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Flag_of_Slovenia.svg/23px-Flag_of_Slovenia.svg.png, 23, 12, 
Solomon Islands, https://en.wikipedia.org/wiki/Solomon_Islands, Honiara, https://en.wikipedia.org/wiki/Honiara, https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Flag_of_the_Solomon_Islands.svg/23px-Flag_of_the_Solomon_Islands.svg.png, 23, 12, 
Somalia, https://en.wikipedia.org/wiki/Somalia, Mogadishu, https://en.wikipedia.org/wiki/Mogadishu, https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Flag_of_Somalia.svg/23px-Flag_of_Somalia.svg.png, 23, 15, 
Somaliland, https://en.wikipedia.org/wiki/Somaliland, Hargeisa, https://en.wikipedia.org/wiki/Hargeisa, https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Flag_of_Somaliland.svg/23px-Flag_of_Somaliland.svg.png, 23, 12, Unrecognized and self-declared state, de jure part of Somalia.
South Africa, https://en.wikipedia.org/wiki/South_Africa, Cape Town, https://en.wikipedia.org/wiki/Cape Town, https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flag_of_South_Africa.svg/23px-Flag_of_South_Africa.svg.png, 23, 15, 
South Georgia and the South Sandwich Islands, https://en.wikipedia.org/wiki/South_Georgia_and_the_South_Sandwich_Islands, King Edward Point, https://en.wikipedia.org/wiki/King_Edward_Point, https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Flag_of_South_Georgia_and_the_South_Sandwich_Islands.svg/23px-Flag_of_South_Georgia_and_the_South_Sandwich_Islands.svg.png, 23, 12,  Sandwich Islands	British Overseas Territory.
South Korea, https://en.wikipedia.org/wiki/South_Korea, Seoul, https://en.wikipedia.org/wiki/Seoul, https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/23px-Flag_of_South_Korea.svg.png, 23, 15, On 2 July 2012, some functions of government moved to Sejong, which became the de facto administrative capital of South Korea.
South Ossetia, https://en.wikipedia.org/wiki/South_Ossetia, Tskhinvali, https://en.wikipedia.org/wiki/Tskhinvali, https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Flag_of_South_Ossetia.svg/23px-Flag_of_South_Ossetia.svg.png, 23, 12, De facto independent state recognised by Russia Nicaragua Nauru Venezuela, Abkhazia and Transnistria. Claimed in whole by the Republic of Georgia as the Provisional Administrative Entity of South Ossetia.
South Sudan, https://en.wikipedia.org/wiki/South_Sudan, Juba, https://en.wikipedia.org/wiki/Juba, https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Flag_of_South_Sudan.svg/23px-Flag_of_South_Sudan.svg.png, 23, 12, 
Spain, https://en.wikipedia.org/wiki/Spain, Madrid, https://en.wikipedia.org/wiki/Madrid, https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Flag_of_Spain.svg/23px-Flag_of_Spain.svg.png, 23, 15, 
Sri Lanka, https://en.wikipedia.org/wiki/Sri_Lanka, Sri Jayawardenepura Kotte, https://en.wikipedia.org/wiki/Sri_Jayawardenepura_Kotte, https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Sri_Lanka.svg/23px-Flag_of_Sri_Lanka.svg.png, 23, 12,  Until the 1980s. the capital was Colombo, where many important governmental institutions still remain and which is still designated as the commercial capital of Sri Lanka.
Sudan, https://en.wikipedia.org/wiki/Sudan, Khartoum, https://en.wikipedia.org/wiki/Khartoum, https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Flag_of_Sudan.svg/23px-Flag_of_Sudan.svg.png, 23, 12, 
Suriname, https://en.wikipedia.org/wiki/Suriname, Paramaribo, https://en.wikipedia.org/wiki/Paramaribo, https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Flag_of_Suriname.svg/23px-Flag_of_Suriname.svg.png, 23, 15, 
Sweden, https://en.wikipedia.org/wiki/Sweden, Stockholm, https://en.wikipedia.org/wiki/Stockholm, https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Flag_of_Sweden.svg/23px-Flag_of_Sweden.svg.png, 23, 14, 
Switzerland, https://en.wikipedia.org/wiki/Switzerland, Bern, https://en.wikipedia.org/wiki/Bern, https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Flag_of_Switzerland_%28Pantone%29.svg/16px-Flag_of_Switzerland_%28Pantone%29.svg.png, 16, 16, Switzerland has no official capital.
Syria, https://en.wikipedia.org/wiki/Syria, Damascus, https://en.wikipedia.org/wiki/Damascus, https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Flag_of_Syria.svg/23px-Flag_of_Syria.svg.png, 23, 15, 
São Tomé and Príncipe, https://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe, São Tomé, https://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9, https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe.svg/23px-Flag_of_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe.svg.png, 23, 12, 
Taiwan, https://en.wikipedia.org/wiki/Taiwan, Taipei, https://en.wikipedia.org/wiki/Taipei, https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Flag_of_the_Republic_of_China.svg/23px-Flag_of_the_Republic_of_China.svg.png, 23, 15, 
Tajikistan, https://en.wikipedia.org/wiki/Tajikistan, Dushanbe, https://en.wikipedia.org/wiki/Dushanbe, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Flag_of_Tajikistan.svg/23px-Flag_of_Tajikistan.svg.png, 23, 12, 
Tanzania, https://en.wikipedia.org/wiki/Tanzania, Dodoma, https://en.wikipedia.org/wiki/Dodoma, https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Flag_of_Tanzania.svg/23px-Flag_of_Tanzania.svg.png, 23, 15,  Tanzania	Dar es Salaam, the former capital and largest city, continues to serve as the de facto seat of government, hosting the presidency, government ministries, judiciary and diplomatic missions.
Thailand, https://en.wikipedia.org/wiki/Thailand, Bangkok, https://en.wikipedia.org/wiki/Bangkok, https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_Thailand.svg/23px-Flag_of_Thailand.svg.png, 23, 15, 
The Gambia, https://en.wikipedia.org/wiki/The_Gambia, Banjul, https://en.wikipedia.org/wiki/Banjul, https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Flag_of_The_Gambia.svg/23px-Flag_of_The_Gambia.svg.png, 23, 15, 
Togo, https://en.wikipedia.org/wiki/Togo, Lomé, https://en.wikipedia.org/wiki/Lom%C3%A9, https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Flag_of_Togo.svg/23px-Flag_of_Togo.svg.png, 23, 14, 
Tonga, https://en.wikipedia.org/wiki/Tonga, Nukuʻalofa, https://en.wikipedia.org/wiki/Nuku%CA%BBalofa, https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Tonga.svg/23px-Flag_of_Tonga.svg.png, 23, 12, 
Transnistria, https://en.wikipedia.org/wiki/Transnistria, Tiraspol, https://en.wikipedia.org/wiki/Tiraspol, https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Transnistria_%28state%29.svg/23px-Flag_of_Transnistria_%28state%29.svg.png, 23, 12, De facto independent state, not recognized by any UN-member, but by Abkhazia and South Ossetia. Claimed in whole by the Republic of Moldova as the Territorial Unit of Transnistria.
Trinidad and Tobago, https://en.wikipedia.org/wiki/Trinidad_and_Tobago, Port of Spain, https://en.wikipedia.org/wiki/Port_of_Spain, https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Flag_of_Trinidad_and_Tobago.svg/23px-Flag_of_Trinidad_and_Tobago.svg.png, 23, 14, 
Tunisia, https://en.wikipedia.org/wiki/Tunisia, Tunis, https://en.wikipedia.org/wiki/Tunis, https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Flag_of_Tunisia.svg/23px-Flag_of_Tunisia.svg.png, 23, 15, 
Turkey, https://en.wikipedia.org/wiki/Turkey, Ankara, https://en.wikipedia.org/wiki/Ankara, https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Flag_of_Turkey.svg/23px-Flag_of_Turkey.svg.png, 23, 15, 
Turkmenistan, https://en.wikipedia.org/wiki/Turkmenistan, Ashgabat, https://en.wikipedia.org/wiki/Ashgabat, https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Flag_of_Turkmenistan.svg/23px-Flag_of_Turkmenistan.svg.png, 23, 15, 
Turks and Caicos Islands, https://en.wikipedia.org/wiki/Turks_and_Caicos_Islands, Cockburn Town, https://en.wikipedia.org/wiki/Cockburn_Town, https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Flag_of_the_Turks_and_Caicos_Islands.svg/23px-Flag_of_the_Turks_and_Caicos_Islands.svg.png, 23, 12, British Overseas Territory.
Tuvalu, https://en.wikipedia.org/wiki/Tuvalu, Funafuti, https://en.wikipedia.org/wiki/Funafuti, https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Flag_of_Tuvalu.svg/23px-Flag_of_Tuvalu.svg.png, 23, 12, 
Uganda, https://en.wikipedia.org/wiki/Uganda, Kampala, https://en.wikipedia.org/wiki/Kampala, https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Flag_of_Uganda.svg/23px-Flag_of_Uganda.svg.png, 23, 15, 
Ukraine, https://en.wikipedia.org/wiki/Ukraine, Kyiv, https://en.wikipedia.org/wiki/Kyiv, https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/23px-Flag_of_Ukraine.svg.png, 23, 15, 
United Arab Emirates, https://en.wikipedia.org/wiki/United_Arab_Emirates, Abu Dhabi, https://en.wikipedia.org/wiki/Abu_Dhabi, https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_the_United_Arab_Emirates.svg/23px-Flag_of_the_United_Arab_Emirates.svg.png, 23, 12, 
United Kingdom, https://en.wikipedia.org/wiki/United_Kingdom, London, https://en.wikipedia.org/wiki/London, https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/23px-Flag_of_the_United_Kingdom.svg.png, 23, 12, Prior to the Acts of Union in 1707, London was the capital of England only; Edinburgh was the capital of the Kingdom of Scotland. Sub-divisions of  England,  Scotland,  Wales,  Northern Ireland.
United States Virgin Islands, https://en.wikipedia.org/wiki/United_States_Virgin_Islands, Charlotte Amalie, https://en.wikipedia.org/wiki/Charlotte_Amalie_U.S._Virgin_Islands, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Flag_of_the_United_States_Virgin_Islands.svg/23px-Flag_of_the_United_States_Virgin_Islands.svg.png, 23, 15, 	Territory of the United States.
United States, https://en.wikipedia.org/wiki/United_States, Washington D.C., https://en.wikipedia.org/wiki/Washington_D.C., https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/23px-Flag_of_the_United_States.svg.png, 23, 12,  United States	The capital of the United States has moved multiple times. See also: National capitals of the United States
Uruguay, https://en.wikipedia.org/wiki/Uruguay, Montevideo, https://en.wikipedia.org/wiki/Montevideo, https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_Uruguay.svg/23px-Flag_of_Uruguay.svg.png, 23, 15, 
Uzbekistan, https://en.wikipedia.org/wiki/Uzbekistan, Tashkent, https://en.wikipedia.org/wiki/Tashkent, https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Uzbekistan.svg/23px-Flag_of_Uzbekistan.svg.png, 23, 12, 
Vanuatu, https://en.wikipedia.org/wiki/Vanuatu, Port Vila, https://en.wikipedia.org/wiki/Port_Vila, https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Vanuatu.svg/23px-Flag_of_Vanuatu.svg.png, 23, 14, 
Vatican City, https://en.wikipedia.org/wiki/Vatican_City, Vatican City, https://en.wikipedia.org/wiki/Vatican_City, https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flag_of_the_Vatican_City.svg/16px-Flag_of_the_Vatican_City.svg.png, 16, 16, 	City-state.
Venezuela, https://en.wikipedia.org/wiki/Venezuela, Caracas, https://en.wikipedia.org/wiki/Caracas, https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Flag_of_Venezuela_%28state%29.svg/23px-Flag_of_Venezuela_%28state%29.svg.png, 23, 15, Planned city built to overcome the rivalry between Melbourne (de facto capital at the time) and Sydney (economic capital and largest population center), which were both put forward as potential capitals for the nation in the Australasia Federation Conventions of the 1890s. Section 125 of the Constitution gives basic details about the location of the capital, size of the encompassing territory and so forth, while the Seat of Government Act 1908 specified its precise location.
Vietnam, https://en.wikipedia.org/wiki/Vietnam, Hanoi, https://en.wikipedia.org/wiki/Hanoi, https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Vietnam.svg/23px-Flag_of_Vietnam.svg.png, 23, 15, See also: List of historical capitals of Vietnam
Wales, https://en.wikipedia.org/wiki/Wales, Cardiff, https://en.wikipedia.org/wiki/Cardiff, https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Flag_of_Wales.svg/23px-Flag_of_Wales.svg.png, 23, 14, 	Constituent country of the United Kingdom.
Wallis and Futuna, https://en.wikipedia.org/wiki/Wallis_and_Futuna, Mata Utu, https://en.wikipedia.org/wiki/Mata_Utu, https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Flag_of_Wallis_and_Futuna.svg/23px-Flag_of_Wallis_and_Futuna.svg.png, 23, 15,  Futuna	Overseas collectivity of France.
Western Sahara, https://en.wikipedia.org/wiki/Sahrawi_Arab_Democratic_Republic, Tifariti, https://en.wikipedia.org/wiki/Tifariti, https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Flag_of_the_Sahrawi_Arab_Democratic_Republic.svg/23px-Flag_of_the_Sahrawi_Arab_Democratic_Republic.svg.png, 23, 12, The Sahrawi Republic, recognized by 82 states, claims the mostly Moroccan-controlled Western Sahara. Moroccan-controlled territory includes Laâyoune, and Morocco claims all Sahrawi-controlled territory. Tifariti is now the temporary capital (instead of Bir Lehlou earlier) of the SADR. Some government and military structures reside in exile in Tindouf Algeria. See Also: Politics of the Sahrawi Arab Democratic Republic.
Yemen, https://en.wikipedia.org/wiki/Yemen, Aden, https://en.wikipedia.org/wiki/Aden, https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Flag_of_Yemen.svg/23px-Flag_of_Yemen.svg.png, 23, 15,  Yemen	Sana'a has been occupied by Houthi rebels since February 2015. Aden, the former capital of South Yemen, is Yemen's acting capital. See also: Yemeni Civil War (2015–present).
Zambia, https://en.wikipedia.org/wiki/Zambia, Lusaka, https://en.wikipedia.org/wiki/Lusaka, https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Zambia.svg/23px-Flag_of_Zambia.svg.png, 23, 15, 
Zimbabwe, https://en.wikipedia.org/wiki/Zimbabwe, Harare, https://en.wikipedia.org/wiki/Harare, https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/23px-Flag_of_Zimbabwe.svg.png, 23, 12, 
Åland Islands, https://en.wikipedia.org/wiki/%C3%85land, Mariehamn, https://en.wikipedia.org/wiki/Mariehamn, https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Flag_of_%C3%85land.svg/23px-Flag_of_%C3%85land.svg.png, 23, 15, Autonomous province of Finland.
